publish_date,id,title,sentiments,effects,sound,behaviour,tags,people,location,C,D,S
2021-02-16,UzeE6hnEjKo,Thomas Veit TRANSPORTER DES WISSENS DER WAHRHEIT - Intelligenz hält dich ab dich selbst zu erkennen!,0,0,0,0,0,0,0,0,0,0
2021-02-16,ld0OPb2VWBE,Im Angesicht des Bösen - PANZERKUNST ist das Wissen über das STRUKTURIERTE PRINZIP DER LIEBE,0,0,0,0,0,0,0,0,0,0
2021-02-15,57hjvyVclGE,Die Seele hat Angst vor der Wahrheit,0,0,0,0,0,0,0,0,0,0
2021-02-15,hkEoPyXJ59k,"GEISTHEILER SANANDA warum kopierst, stiehlst, verdrehst du das Lebenswerk von Thomas Veit?",0,0,0,0,0,0,0,0,0,0
2021-02-14,ZAsxobmCAmg,Auf den Spuren des weißen Elefanten - wo der weiße Elefant spricht ist der MITTELPUNKT DER ERDE,0,0,0,0,0,0,0,0,0,0
2021-02-14,Y6f2haI4xOk,"BRANDaktuell: BACKDRAFT, O2 can do! Virus wird über Sprache übertragen -Feuersee Johannesoffenbarung",0,0,0,0,0,0,0,0,0,0
2021-02-14,Cs6rRUbIoEY,Durchschaue das Sonnensystem der Matrix wie es dich verführt - Denken=Matrix1 -  Querdenken=Matrix2,0,0,0,0,0,0,0,0,0,0
2021-02-09,Y92lLF7PHpI,Wer die Info´s von Thomas Veit nicht erkennt wird durch intelligente Programme der Matrix untergehen,0,0,0,0,0,0,0,0,0,0
2021-02-06,vHbvUVnL2Nc,Du wirst DER SICH SELBST ERKENNENDE heißen denn wer sich selbst nicht erkannt hat hat nichts erkannt,0,0,0,0,0,0,0,0,0,0
2021-02-06,I40AO0u7GKU,"Gesamtzusammenhang Endzeit, KI, Seele, wahre Werte - Dämonen übernehmen die Körper der Menschen",0,0,0,0,0,0,0,0,0,0
2021-02-04,FD5yqWwwetY,"Der ""Mensch"" gefangen in einem geistigen Gefängnis - Dämonen, Götter, Menschen DENKEN, du WEIßT",0,0,0,0,0,0,0,0,0,0
2021-02-01,omYwom1fiAo,Corona=HAVARIE GROSSE - Programmierung abgeschlossen - Dämonen übernehmen den menschlichen Körper!,0,0,0,0,0,0,0,0,0,0
2021-01-20,u3Wd2KqrK-4,ERINNERE DICH! Abgabe der Selbstverantwortung und Selbstbestimmung ist der Untergang der Menschheit,0,0,0,0,0,0,0,0,0,0
2020-12-20,chYQlI0xQJo,"Umgang mit Informationen -Wie kann 5g, eine Frequenz, eine Information, ein Wort jemanden VERLETZEN?",0,0,0,0,0,0,0,0,0,0
2020-12-20,_TKu6KbakdU,"Der EINZIGSTE Schutz vor 5g, Frequenzen, LÜGEN, CORONA - ASBESTos der Schutz durch WISSEN",0,0,0,0,0,0,0,0,0,0
2020-12-20,4GWVPFYgUJQ,Wie aus Wahrheit Lüge wurde - Die RACHE der dRACHEn ist die spRACHE aus dem RACHEn,0,0,0,0,0,0,0,0,0,0
2020-12-09,Zhn5fXVnFiY,Die ÜBERWINDUNG des TODES - Lebender Beweis für die WAHRE LIEBE ! Täter der WAHRHEIT !,0,0,0,0,0,0,0,0,0,0
2020-12-04,TTH_r7OqUng,Welt im Wandel - Was ist die Seele und der Geist? Wer bin ich? Bin ich Seele? Bin ich Geist?,0,0,0,0,0,0,0,0,0,0
2020-11-14,vrdWRMbWMRg,"Wen du den Feind in deinem Spiegel siehst, ist deine Zeit gekommen, das hier ist deine Chance !",0,0,0,0,0,0,0,0,0,0
2020-11-14,8F6Z5Iumq80,Imagine Dragons - Radioactive NICHT ALLES WAS MENSCHLICH AUSSIEHT IST AUCH MENSCHLICH Drachen leben!,0,0,0,0,0,0,0,0,0,0
2020-10-21,Ezh8Tyo29yg,"Die Seele hält dich ab die Wahrheit sehen zu können- Die Seele lebt, nicht du! Du schläfst! Wach auf",0,0,0,0,0,0,0,0,0,0
2020-10-08,zAdgH8QiG7M,Projekt POWER - Erinnerung an die Wahrheit ! Begreifst du den Sinn des Lebens ? Vom Bösen ins Gute !,0,0,0,0,0,0,0,0,0,0
2020-10-07,eSvdSBn4DCE,"Die Verschwörung hinter der Verschwörungstheorie, Gefangen in der Meinungsfreiheit! Achtung Dämonen",0,0,0,0,0,0,0,0,0,0
2020-10-07,jnP2C_J97gQ,Verschwörungstheorie = Ablenkung von dem um was es wirklich geht - Leere Worte an einem toten Tag,0,0,0,0,0,0,0,0,0,0
2020-10-07,TIbs6WZc7vg,THOMAS VEIT - NICHT VON DIESER WELT - Menschen die Wissen wollen - Strukturierte Prinzip der Liebe,0,0,0,0,0,0,0,0,0,0
2020-10-06,8WibXdzASGM,"Intelligenz verhindert seine eigene Dummheit zu erkennen! Der Weg zum Wissen,der Weg aus der Sprache",0,0,0,0,0,0,0,0,0,0
2020-10-06,GXHhwx_PK5M,WWW 666 Meinungsfreiheit ist dein ewiges Gefängnis! Internet Google Youtube = Weltreligion und NWO !,0,0,0,0,0,0,0,0,0,0
2020-10-04,lMWJKWqu5wo,Spiritualität die GRÖßTE Täuschung - Technologie = Verführung aus dem Paradies - Körper Geist Seele,0,0,0,0,0,0,0,0,0,0
2020-10-02,y2mvuyUYT-0,Zusammenhängende Enthüllungen der Endzeit! Offenbarungen des nicht Offenbaren am Ende der Zeit!,0,0,0,0,0,0,0,0,0,0
2020-10-01,fuHg1z0qpH0,In einer Lügenwelt reagiert der Mensch mit Abneigung auf die Wahrheit weil es ihm die Gedanken sagen,0,0,0,0,0,0,0,0,0,0
2020-10-01,sqVgcEviyTY,Flying Dutchman befreie dich - Wer die Seele kennt kontrolliert das Böse und gelangt zur Freiheit!,0,0,0,0,0,0,0,0,0,0
2020-09-28,RXyGRAxvP_4,Wie komme ich aus der Matrix? Nanobot Morgellon Parasit Blut Wachs Implantat Haar Kristall Programm,0,0,0,0,0,0,0,0,0,0
2020-09-28,iCQrlsn2Qec,Heiko Schrang AUFWACHEN! Die wahren Pläne der NWO die niemand kennt!Wer Ohren hat zum hören der höre,0,0,0,0,0,0,0,0,0,0
2020-09-28,Jo0QXcmURgw,Transformation tiefer in die Matrix: MASKENPFLICHT - der Zwang in den Schlaf,0,0,0,0,0,0,0,0,0,0
2020-09-28,a-uP6NymuUw,"Transformation tiefer in die Matrix: LOCKDOWN, ein Diener der Matrix -  Zwang ins Internet, Computer",0,0,0,0,0,0,0,0,0,0
2020-09-25,KkQ5sa3JhTw,Dark City - Was ist Wahrheit ? Falsche Erinnerungen - Der fremde in mir - Du bist nicht der GEDANKE,0,0,0,0,0,0,0,0,0,0
2020-09-25,nzE1cIbPP_8,"Es wird eine Zeit kommen in der es keine Ausrede mehr gibt, das Wissen war dar für jeden zugänglich!",0,0,0,0,0,0,0,0,0,0
2020-09-09,Aa_HM6G4bkI,Endzeit Verführung Falsche Heiler und Propheten davon wird es viele geben - ZUschauer vs. HINschauer,0,0,0,0,0,0,0,0,0,0
2020-09-09,zu8RT5SgQLQ,Zusammenhang Sonnenzeichen (Kreis mit Punkt) Sonnengott Re Seele NWO KI Virus Mind Control Gedanken,0,0,0,0,0,0,0,0,0,0
2020-09-08,lNdpMsBnBzM,Die Versklavung ist nur möglich da du Vergessen hast und dadurch im Außen Information konsumierst!,0,0,0,0,0,0,0,0,0,0
2020-09-08,m5URz8BLMho,"Ray Kurzweil - Ende gut, alles gut! Wenn du wüsstest was die Seele ist, würdest du ihr nicht folgen!",0,0,0,0,0,0,0,0,0,0
2020-09-08,IJO4Q84NQJk,Warum sieht die World Economic Forum Covid Transformation Map aus wie das Auge und das Sonnenzeichen,0,0,0,0,0,0,0,0,0,0
2020-09-08,coE5YQVArI0,Thomas Veit der wahre Mittelpunkt der Erde ohne es zu wollen - Was ist  Licht und Liebe dieser Welt?,0,0,0,0,0,0,0,0,0,0
2020-09-08,wKWUjgPMIFw,Corona Technologische Singularität Transition Trancendence NWO - Seelen ERSETZEN den Menschen,0,0,0,0,0,0,0,0,0,0
2020-09-08,YkMH9ykdZqU,"Liebe = stärkste Kraft ? Warum gibt es dann Streit, Abhängigkeit, Kummer, Traurigkeit, Eifersucht,..",0,0,0,0,0,0,0,0,0,0
2020-09-08,KuWol6RkY0c,Trojanische Pferd = Polare Welt! Wahrheit bewegt sich außerhalb von Licht und Dunkelheit - Drogen?,0,0,0,0,0,0,0,0,0,0
2020-09-08,9xg_NJ3k26o,Im Zeichen der Wahrheit - Es geht um alles! Du lässt dich von der VERMEINTLICHEN Wahrheit täuschen!,0,0,0,0,0,0,0,0,0,0
2020-09-08,EW09xlF8yn8,"WWW im Netz der Versuchung - Sprache ist Alientechnologie mit dem Ziel der Täuschung, Programmierung",0,0,0,0,0,0,0,0,0,0
2020-09-06,Bsta91AL3C8,Neues Zeitalter - Beginn einer dämonischen Ära zur Auslöschung des gesamten Universums ! Aufwachen !,0,0,0,0,0,0,0,0,0,0
2020-09-06,GyoOldsD5ko,"Wenn du WIRKLICH WISSEN WILLST - Finde dich selbst, bevor du innerlich VERWEST !",0,0,0,0,0,0,0,0,0,0
2020-09-06,LEo4v6YiVRc,"DEMOkratie = Erfindung der Anunnaki - DEMOn´s live, you Sleep -Selbstbestimmung vs. Fremdbestimmung",0,0,0,0,0,0,0,0,0,0
2020-09-05,t3f7O-hMWPE,"Raum   Zeit   Kontinuum - Polsprung, Erdmagnetfeld - Die Zeit tritt ab, mach dich bereit",0,0,0,0,0,0,0,0,0,0
2020-09-05,Y_iKA9tKi44,Wer diese Welt lebend verlassen will sollte die Zunge hüten - Da wo Wissen ist gibt es keine Sprache,0,0,0,0,0,0,0,0,0,0
2020-09-05,9IBlEbhxjeU,Der Tod ist eine Krankheit - Jede Krankheit entsteht durch die Lüge -die Wahrheit bringt die Heilung,0,0,0,0,0,0,0,0,0,0
2020-09-05,TIWAIj_irDQ,"Du bist ein Roboter - Wahrheit über Drogen, Abhängigkeit, Sucht - Verurteilung durch Gedanken",0,0,0,0,0,0,0,0,0,0
2020-09-05,dr4Brall13w,"Drogen - WARRIOR WITHIN - ""den Drachen fangen"" - Bändige den Drachen in dir - Befreiung der Menschen",0,0,0,0,0,0,0,0,0,0
2020-09-03,EnI_iXKvGMI,"Die ""Brille"" um den Durchblick in der Matrix zu bekommen, nur hier bei Thomas Veit Schöpferwissen TV",0,0,0,0,0,0,0,0,0,0
2020-09-03,uZOhkaL3Wxk,Youtube ein Trick des Teufels - Von der Lüge (Mainstream) in die nächste Lüge (alternative Medien) !,0,0,0,0,0,0,0,0,0,0
2020-09-03,WO9OWc7PzDw,"Die Lüge ist spannend, angenehm, verführerisch, wohltuend, sympatisch, umsorgend und nicht sichtbar!",0,0,0,0,0,0,0,0,0,0
2020-09-03,__j-CY5ON2I,"Sündenfall = Vergessen - Kain und Abel streiten, hassen, da sie unwissend über sich selbst sind!",0,0,0,0,0,0,0,0,0,0
2020-09-02,z1ct3zV6T4c,"Spiritualität = Verführung, die Verbindung mit dem Dämon - Nach der Besetzung kommt die Ersetzung!",0,0,0,0,0,0,0,0,0,0
2020-09-02,-F71ttPaO9g,"Wie kann man Freude haben, in Frieden leben, wenn Mitmenschen krank sind und sterben?Du blügst dich!",0,0,0,0,0,0,0,0,0,0
2020-08-31,scfF3_mhtgk,"Der Mensch hat sich in einem Spiel verloren, vergessen wer er ist, auf dem Weg in die ewige Hölle!",0,0,0,0,0,0,0,0,0,0
2020-08-31,SSDbs2RLyt4,"Du glaubst erwacht zu sein, die Wahrheit erkannt zu haben?Du bist verführt und WIEDER belogen worden",0,0,0,0,0,0,0,0,0,0
2020-08-30,glZKA-DnvjQ,Polsprung - Nur in einem Erdmagnetfeld/Gefängnis/hermetische Abriegelung vom Ganzen gibt es Gedanken,0,0,0,0,0,0,0,0,0,0
2020-08-30,Rm_FMFR8_18,WWZ Informationskrieg - Polizei Aufwachen! Eure Familie sind die Menschen nicht eure Befehlsgeber!,0,0,0,0,0,0,0,0,0,0
2020-08-29,eW4V68YKa7Y,"Es wird eine Zeit geben in der es keine Ausrede geben wird, das Wissen war da für jeden zugänglich !",0,0,0,0,0,0,0,0,0,0
2020-08-29,o5QHdVcA2Jc,"Eine LÜGE wird es sein, so groß, so weitgehend, dass sie ihre Vorstellungskraft übersteigt...",0,0,0,0,0,0,0,0,0,0
2020-08-29,wIkc3kREPAc,"Der Mensch ist ein ALIEN - A LIE forms an A-LIEn - ALLE lügen, KEINER will es sehen..",0,0,0,0,0,0,0,0,0,0
2020-08-29,Z_c_Ohd8gQE,Kampf Lüge vs. Wahrheit - Wer hat Angst vor der Wahrheit? Wenn sie aber kommt dann laufen wir davon!,0,0,0,0,0,0,0,0,0,0
2020-08-29,HD8LcfdCfUE,"Der Lichtkörperprozess ist die Versklavung des Menschen, Licht und Liebe die Huldigung der Matrix",0,0,0,0,0,0,0,0,0,0
2020-08-29,sFZsP3v_sVw,Kampf gegen die Macht der Matrix - Technologie im Körper - Schmerzen werden künstlich erzeugt,0,0,0,0,0,0,0,0,0,0
2020-08-29,hIEKvHijWvg,"Der Kaninchenbau der Matrix geht viel, viel, viel tiefer als du glaubst - Reden ist die Affengrippe",0,0,0,0,0,0,0,0,0,0
2020-08-29,Ly3J0BpPL44,Entrobotisierung der Menschheit- Ein Mensch im Wissen ist ein Kernwaffe die keine Zerstörung zulässt,0,0,0,0,0,0,0,0,0,0
2020-08-28,rDN6taCbYHs,"Wer den unbeschreiblichen Wert der Information von Thomas Veit erkennt, wird den Tod nicht schmecken",0,0,0,0,0,0,0,0,0,0
2020-08-22,LsUz-qt_vW8,"Unwissenheit ist ein Segen, die Wahrheit zu sehen brutal - Gesetze haben Grenzen, die Wahrheit nicht",0,0,0,0,0,0,0,0,0,0
2020-08-22,KSaQkGGRaWQ,WARRIOR WITHIN - Jeder Mensch zerstört sich... das wahre Leben ist da wo es keine Zerstörung gibt,0,0,0,0,0,0,0,0,0,0
2020-08-22,CL2clmRtlLA,"Corona, Siegeskranz des KI Virus/Affengrippe- Prise Salz 666 - Seele okkupiert den Mensch durch Lüge",0,0,0,0,0,0,0,0,0,0
2020-08-19,I-EOzGcVVh8,"Apokalypse der Archonten - Endzeit, mach dich bereit - Das Unerklärliche erklärt von Thomas Veit",0,0,0,0,0,0,0,0,0,0
2020-08-19,8c5wsvAOA0M,Einstige Götter lassen sich von einer Affengrippe vorführen - KI steuert den Menschen bis in den Tod,0,0,0,0,0,0,0,0,0,0
2020-08-18,SgOZ_sQAmqs,"Ein Mensch im Wissen ist stärker als ein Bataillon an Söldnern - Google, Black Goo, Blut Blutgruppen",0,0,0,0,0,0,0,0,0,0
2020-08-18,Zd82JNDLNGI,Willst du wissen was die Matrix ist? Du suchst in der Matrix was nicht in der Matrix zu finden ist !,0,0,0,0,0,0,0,0,0,0
2020-08-17,DHnULJ5X9Ss,Die Menschheit ist hoffnungslos verloren - die Welt im Wandel in die ewige Versklavung,0,0,0,0,0,0,0,0,0,0
2020-08-16,gRQ9DSQJDPc,"Wahrheit verlorener Zwilling - Erinnere dich wer du warst, bevor du vergessen hast wer du bist !",0,0,0,0,0,0,0,0,0,0
2020-08-14,KxIDtFMoYSU,Davy Jones Locker - Die Seele ist ein Oktopus - Die Seele ist die Arche Noah aber nicht für dich..,0,0,0,0,0,0,0,0,0,0
2020-08-14,EgiGlQIZXUk,"Quantensprung, NWO, Georgia Guidestones - Aktivierung der Seele - unbemerkte Übernahme des Menschen",0,0,0,0,0,0,0,0,0,0
2020-08-05,lb1uZQ9Hth8,Attila Hildmann AUFWACHEN! Die wahren Pläne der NWO die keiner kennt -Wo ist der wahre Feind ?,0,0,0,0,0,0,0,0,0,0
2020-08-04,I7AsSQzPBgA,"SEELE - Eine technologische, parasitäre Kontrolleinrichtung des Menschen für seine ewige Versklavung",0,0,0,0,0,0,0,0,0,0
2020-08-04,SMPo1vCTpUI,Weltweit gesperrt! In einer Welt der Lüge braucht die Wahrheit Krieger um zu überleben!,0,0,0,0,0,0,0,0,0,0
2020-08-04,vlU0XGyrdKg,Die Welt in der du lebst ist erschaffen worden durch Gedanken - die Frage ist: bist du der Gedanke?,0,0,0,0,0,0,0,0,0,0
2020-08-04,xU9sjHoaXtI,Silke Schäfer AUFWACHEN! Astrologie - Neues Zeitalter - Wassermann - Von der Matrix in die Matrix !,0,0,0,0,0,0,0,0,0,0
2020-07-23,lxLSep3hB10,"An ALLE KenFM, Schrang, Janich, Conrad, Vogt, Sananda, Krall, Coldwell, Icke, Trump, etc. Gläubigen!",0,0,0,0,0,0,0,0,0,0
2020-07-23,MM0Z4tcfxZM,VEIT CLUB - UNA BELLA COMPANIA - Thomas Veit fight against Black Goo - Um was geht es wirklich ?,0,0,0,0,0,0,0,0,0,0
2020-07-21,tBJqHTa0NpQ,Du bist nicht die Seele! Davy Jones/die Seele ist ein Oktopus und kapert dich -Kautz Vella AUFWACHEN,0,0,0,0,0,0,0,0,0,0
2020-07-15,eNapBI9oRlw,"Es wird VIELE PROPHETEN geben, nur EINER ist der Richtige und ich verrate euch nicht wer...",0,0,0,0,0,0,0,0,0,0
2020-07-09,GG7rT6cqwLk,Qualcomm SNAPDRAGON 5G - der Drache hat dich geschnappt! Übernehme die Kontrolle über dich,0,0,0,0,0,0,0,0,0,0
2020-06-05,u4YencaIjc8,"Demo(kratie) der Drachen - Das Biest in Dir - Wo ist der eigentliche Feind? NWO, Maskengott Dionysus",0,0,0,0,0,0,0,0,0,0
2020-05-04,3cBUxwtrB3E,KenFm & co.KG kapern die Menschen - NWO will das du auf die Straße gehst! - Lösung sieht anders aus!,0,0,0,0,0,0,0,0,0,0
2020-04-26,9bztgJwO8Ng,Polizei und Bevölkerung wird gegenseitig ausgespielt-Thorsten Schulte nicht auf die Straße gehen!,0,0,0,0,0,0,0,0,0,0
2019-07-25,zMQNi3Xklb4,0061 Der Tod ist der Erfolg für die Drachen - Drachen leben durch den Menschen und steuern ihn,0,0,0,0,0,0,0,0,0,0
2019-06-17,26-guIx4iMg,"0060 Meinung darf gesagt werden, die Wahrheit nicht! Youtube ist NWO und löscht Video 34, 51, 56, 58",0,0,0,0,0,0,0,0,0,0
2019-05-20,z-vHxXl4Ejk,0059 Auf dem Weg zur Wahrheit - Steuern - Raub an der Menschheit - Sklavensystem,0,0,0,0,0,0,0,0,0,0
2019-05-20,XMk_taRmefE,0057 Auf dem Weg zur Wahrheit - künstliche Kriege - Schaffung von Trennung - Glaubenssätze,0,0,0,0,0,0,0,0,0,0
2019-05-20,bESYDJW45Cs,"0055 Auf dem Weg zur Wahrheit - Medien, Youtube - Manipulation der Menschen durch Lügen",0,0,0,0,0,0,0,0,0,0
2019-05-20,oLfco9t43u8,"0054 Auf dem Weg zur Wahrheit - Medien, Fernsehen, Radio, Zeitungen - falsche Information von außen",0,0,0,0,0,0,0,0,0,0
2019-05-20,1FXbIhMBZfA,0053 Auf dem Weg zur Wahrheit - Zigaretten schädlich ?,0,0,0,0,0,0,0,0,0,0
2019-05-20,H6lTErm0xp8,"0052 Auf dem Weg zur Wahrheit - Asbest, Strahlungsschutz",0,0,0,0,0,0,0,0,0,0
2019-05-20,Zbj-weGSk-k,0050 Auf dem Weg zur Wahrheit - Krankheiten,0,0,0,0,0,0,0,0,0,0
2019-05-12,3VGvrePo42o,0049 Auf dem Weg zur Wahrheit - Mikrowelle,0,0,0,0,0,0,0,0,0,0
2019-05-12,nJraimdOsG0,0048 Technokratischer Weg führt in die Zerstörung - Transhumanoide Bioroboter - Komm in die Handlung,0,0,0,0,0,0,0,0,0,0
2019-05-12,AxOlU3RHmuk,"0047 Auf dem Weg zur Wahrheit - Bio, Organic Food, Lebensmittel",0,0,0,0,0,0,0,0,0,0
2019-05-12,L1BWdnTGZNo,0046 Auf dem Weg zur Wahrheit - Lebensmittel,0,0,0,0,0,0,0,0,0,0
2019-05-12,QI6IOp4jMq4,"0045 Auf dem Weg zur Wahrheit - Krebs entsteht durch Lüge - Chemotherapie, Übersäuerung",0,0,0,0,0,0,0,0,0,0
2019-05-12,STeKYx_Lxd4,"0044 Auf dem Weg zur Wahrheit - Smartphone, Technik, Frequenzen",0,0,0,0,0,0,0,0,0,0
2019-05-12,DKbJkiJP9ck,0043 Die Welt der Technologie führt in die Sackgasse - Fortschritt durch Technik ? Verstehe die Welt,0,0,0,0,0,0,0,0,0,0
2019-05-12,1r493U2GUFQ,"0042 Viele Wege führen nach Rom, ein Weg in die Freiheit - ..weiter auf dem Weg der Selbsterkenntnis",0,0,0,0,0,0,0,0,0,0
2019-05-12,XucC-9jQgB0,0041 Thomas Veit - Befreiung der Menschheit - Illusionen aufzeigen,0,0,0,0,0,0,0,0,0,0
2019-05-12,6XcWCfqwhNM,0040 Sananda - Die Menschen sind auf der Suche nach der Wahrheit - Lügen von falschen Propheten,0,0,0,0,0,0,0,0,0,0
2019-05-10,DdJKsuVG1n4,"0039 Künstlich gemachte Epidemien, Seuchen, Biowaffen - Angriffe der Matrix - Erfahrungsbericht",0,0,0,0,0,0,0,0,0,0
2019-05-10,KmnDtaZnGXk,0038 Gedanken die den Menschen steuern - Erkenne die Programme und du erkennst dich - Thomas Veit,0,0,0,0,0,0,0,0,0,0
2019-05-10,tt3SLjiJex8,"0037 Der Weg zur Freiheit - Vorsicht vor Fehlleitungen, Irrwegen, Lügen, Täuschungen, Illusionen",0,0,0,0,0,0,0,0,0,0
2019-05-10,upGIgtkqO3Y,0036 Person vs. Mensch - Sklave vs. Gott - Gehe den Weg der Wahrheit weiter und bleib nicht stehen !,0,0,0,0,0,0,0,0,0,0
2019-05-10,2SQOGlhRR4Q,0035 Auf dem Weg zum Schöpferwissen - Das Wissen steckt in dir - Kein Mensch versteht die Liebe,0,0,0,0,0,0,0,0,0,0
2019-05-10,BZSB9qdiL4o,0033 Die Menschen sind vom Wissen abgeschnitten worden - Erkenne wo du dich befindest,0,0,0,0,0,0,0,0,0,0
2019-05-10,tGDaZ3-Qyhg,0032 Spirituelle Konzepte führen dich von dir weg - Bewusstsein ist etwas anderes als du denkst,0,0,0,0,0,0,0,0,0,0
2019-05-03,cq5kBtGT88w,0031 Die wahre Entwicklung ist da wo es keine Zerstörung gibt - Auf dem Weg zum Paradies,0,0,0,0,0,0,0,0,0,0
2019-05-03,Os_jNo3kOkw,0030 Unwissen vs. Wissen - Falsches Verständnis von Liebe - Definiere die Liebe in Wahrheit,0,0,0,0,0,0,0,0,0,0
2019-05-03,BlFIJ7My2vE,"0029 Polizisten werden verarscht - Kriminell, Korruption, Betrug, Täuschung, Befehlsgehorsam",0,0,0,0,0,0,0,0,0,0
2019-05-03,Pv1-SLSkKVY,0026 Alle Menschen sind im Unwissen - Wo liegt die Lösung der Menschheit? Thomas adF. Veit,0,0,0,0,0,0,0,0,0,0
2019-05-03,TOyaBRKdNsk,0025 Die Antwort und Lösung auf alle Probleme der Welt - Begib dich auf den Weg zur Wahrheit,0,0,0,0,0,0,0,0,0,0
2019-05-03,bL71hMptfcI,"0024 Das Buch ""Wie aus Göttern Affen wurden"" als Brücke zur Wahrheit, zum Wissen, zu dir...",0,0,0,0,0,0,0,0,0,0
2019-05-03,pGjaZgMpQOs,0023 Verborgene Geheimnisse der Menschheit - Alle Systeme der Welt dienen der Versklavung,0,0,0,0,0,0,0,0,0,0
2019-05-01,m7ClgwfhbFA,0022 Es geht um das Erkennen wer du bist - Erkenne die Illusion und du erkennst dich selbst,0,0,0,0,0,0,0,0,0,0
2019-05-01,AcGGWOEe6Fg,0021 Der Weg der Selbsterkenntnis - Thomas adF. Veit - Jegliche Information ist wandelbar,0,0,0,0,0,0,0,0,0,0
2019-04-30,bumntjmOBOc,"0018 Hörprobe ""Auf dem Weg zum Schöpferwissen"" Thomas adF.  Veit - Erkenne den Weg der gegangen wird",0,0,0,0,0,0,0,0,0,0
2019-04-30,fEyO3YwMCTc,0016 Polizeistrukturen erkennen und verstehen - Willst du wissen was die Matrix ist ? Auf dem Weg...,0,0,0,0,0,0,0,0,0,0
2019-04-30,Yb2Qsf0Y6kA,0015 Das Leben des wahrhaften Kriegers - Selbsterkenntnisse in einer Welt der Lüge,0,0,0,0,0,0,0,0,0,0
2019-04-30,qbKFMJ8_fNI,0014 Verzerrte Information vs. Reine Information - Wach auf ! - Wie aus Göttern Affen wurden,0,0,0,0,0,0,0,0,0,0
2019-04-30,6gcDLKyDDMY,0012 Thomas adF. Veit - Realitätsgestaltung - die Verantwortung liegt bei jedem selbst,0,0,0,0,0,0,0,0,0,0
2019-04-27,425TT5f4I3w,0011 Erkenne die Illusion und Du erkennst Dich selbst! Wie aus Göttern Affen wurden,0,0,0,0,0,0,0,0,0,0
2019-04-26,Y_hqQbqmaPs,0010 Diese Welt ist eine Lüge - Anunnaki - Die gefälschte Realität - Wie aus Göttern Affen wurden,0,0,0,0,0,0,0,0,0,0
2019-04-26,exLQCGDlkEU,0008 Spiritualität und Bewusstsein - Bekomme den klaren Durchblick - diese Welt ist eine Lüge,0,0,0,0,0,0,0,0,0,0
2019-04-26,lBEYY2a9_DU,0007 Wer bist du ? Erkenne den Unterschied von Glaube (Zerstörung) und Wissen (Erhaltung),0,0,0,0,0,0,0,0,0,0
2019-04-26,VkoRfFX2Gpo,"0006 Planmäßige Vernichtung - Masseneinwanderung Deutschland - Verwirrung, Täuschung  der Menschen",0,0,0,0,0,0,0,0,0,0
2019-04-26,kLA4t72fXIM,0005 Sehe mit den Augen des Wissens - Meinung vs. Wissen - Thomas a d F Veit,0,0,0,0,0,0,0,0,0,0
2019-04-26,yf0h0TkggBY,"0004 Der Weg zur Wahrheit - Erkenne wer dich steuert - Anunnaki, Dämonen, Teufel, Drachen...",0,0,0,0,0,0,0,0,0,0
2019-04-25,hh1_VnPfZRw,"0003 Diese Welt ist eine Lüge - Erkenne die Illusion, Lüge, Manipulation",0,0,0,0,0,0,0,0,0,0
2019-04-24,aY4yZTf-n-w,0002 Wie aus Göttern Affen wurden - von Thomas adF. Veit - Buchvorstellung,0,0,0,0,0,0,0,0,0,0
